state,abbr,DA,Wind,RT
8/28/2019 11:00,,1.9925,11,1.9425
8/28/2019 12:00,,22.2425,12,22.2425
8/28/2019 13:00,,33.5725,13,33.58
8/28/2019 14:00,,33.4125,14,33.3425
8/28/2019 15:00,,48.73,15,48.8575
8/28/2019 16:00,,104.69,16,104.72
8/28/2019 17:00,,26.985,17,26.2775
8/28/2019 18:00,,-18.37,18,-18.66
8/28/2019 19:00,,-8.815,19,-8.7375
8/28/2019 20:00,,-5.6975,20,-5.685
8/28/2019 21:00,,-3.4,21,-3.23
8/28/2019 22:00,,-2.3325,22,-1.8525
8/28/2019 23:00,,-1.9275,23,-0.6575
8/29/2019 0:00,,-1.63,0,2.59
8/29/2019 1:00,,-2.315,1,-2.535
8/29/2019 2:00,,-3.12,2,-1.7625
8/29/2019 3:00,,-4.0725,3,-4.07
8/29/2019 4:00,,-3.585,4,-3.3725
8/29/2019 5:00,,-3.5825,5,-3.3825
8/29/2019 6:00,,-1.975,6,-1.585
8/29/2019 7:00,,-1.8625,7,-1.9025
8/29/2019 8:00,,-2.5375,8,-2.5675
8/29/2019 9:00,,-0.16,9,-0.18
8/29/2019 10:00,,-0.6275,10,-0.79
8/29/2019 11:00,,-1.0875,11,-1.1075
8/29/2019 12:00,,-2.4425,12,-2.595
8/29/2019 13:00,,-6.3375,13,-6.3675
8/29/2019 14:00,,-17.515,14,-17.565
8/29/2019 15:00,,-48.7925,15,-48.7825
8/29/2019 16:00,,3.65,16,3.855
8/29/2019 17:00,,-36.4775,17,-36.2525
8/29/2019 18:00,,-37.5675,18,-37.4825
8/29/2019 19:00,,-8.4,19,-8.365
8/29/2019 20:00,,-2.975,20,-2.8275
8/29/2019 21:00,,0.04,21,0.0925
8/29/2019 22:00,,1.35,22,-24.6725
8/29/2019 23:00,,0.7625,23,-30.255
8/30/2019 0:00,,0.645,0,-29.01
8/30/2019 1:00,,1.945,1,-12.545
8/30/2019 2:00,,1.185,2,9.4975
8/30/2019 3:00,,0.025,3,11.82
8/30/2019 4:00,,1.2675,4,7.8725
8/30/2019 5:00,,1.535,5,5.525
8/30/2019 6:00,,3.9675,6,7.6675
8/30/2019 7:00,,3.3675,7,5.4875
8/30/2019 8:00,,2.4075,8,3.7375
8/30/2019 9:00,,1.8925,9,2.5525
8/30/2019 10:00,,0.9625,10,1.4425
8/30/2019 11:00,,0.5475,11,1.0075
8/30/2019 12:00,,-0.0325,12,-0.0325
8/30/2019 13:00,,-5.0675,13,-4.9375
8/30/2019 14:00,,-32.4725,14,-32.4625
8/30/2019 15:00,,-68.3025,15,-68.5
8/30/2019 16:00,,-152.9225,16,-153.4
8/30/2019 17:00,,-124.105,17,-124.655
8/30/2019 18:00,,-30.685,18,-38.32
8/30/2019 19:00,,-11.5525,19,-22.1375
8/30/2019 20:00,,-9.185,20,-8.695
8/30/2019 21:00,,-4.74,21,-1.165
8/30/2019 22:00,,-3.42,22,1.1975
8/30/2019 23:00,,-2.65,23,2.93
8/31/2019 0:00,,-2.77,0,3.47
8/31/2019 1:00,,-1.1525,1,-0.4125
8/31/2019 2:00,,0.17,2,1.01
8/31/2019 3:00,,0.4425,3,0.9525
8/31/2019 4:00,,0.8425,4,1.0925
8/31/2019 5:00,,0.52,5,0.61
8/31/2019 6:00,,-0.115,6,-0.125
8/31/2019 7:00,,-0.6975,7,-0.6975
8/31/2019 8:00,,-0.9025,8,-0.9125
8/31/2019 9:00,,-1.4625,9,-1.4525
8/31/2019 10:00,,-2.3625,10,-2.3625
8/31/2019 11:00,,-3.5625,11,-3.5725
8/31/2019 12:00,,-8.4775,12,-8.4875
8/31/2019 13:00,,-23.465,13,-23.415
8/31/2019 14:00,,-47.77,14,-47.68
8/31/2019 15:00,,-67.6975,15,-67.5375
8/31/2019 16:00,,-100.555,16,-100.455
8/31/2019 17:00,,-95.7775,17,-95.6775
8/31/2019 18:00,,-42.22,18,-42.06
8/31/2019 19:00,,-17.7375,19,-17.6775
8/31/2019 20:00,,-13.665,20,-13.605
8/31/2019 21:00,,-4.6475,21,-4.3275
8/31/2019 22:00,,-3.0625,22,-2.6025
8/31/2019 23:00,,-1.27,23,-0.84
9/1/2019 0:00,,-0.8975,0,-0.4075
